file,Number,lhs,match,rhs,subtype2,verb
wlp_2000s_iey/fic_2003_31411.txt,633,"cholesterol . He ate a low-fat , high-fiber breakfast every morning , then ran three-point-five miles , showered and got",into,"the office by eight so that he could read scripts before the phones started ringing . "" You know",SPACE,GET
wlp_2000s_iey/fic_2005_14588.txt,2548,Every day . MAN Great . BELINDA PHIPPS Ten miles CODY PHIPPS Not always . Sometimes I got ta get,into,"the office early , but usually I can burn up ten by breakfast . MAN Wow . That 's",SPACE,GET
wlp_1990s_iuw/fic_1992_13392.txt,2520,funny . DOUG Your @ @ @ @ @ @ @ @ @ @ . p. 27 DAVE We get,into,the oratory . ANNA I light candles . DOUG And put in more money . ANNA We look at,SPACE,GET
2009,441,"of times for Don Blackburn , not in a long while . Now he was",into,"the other times , the worst of times . Now you could feel the furnace",TIME,BE
wlp_2000s_iey/fic_2000_38330.txt,1151,with another alien stinker and we rushed on past . <p> Our eyes were watering by the time we got,into,"the parking lot . We gasped for fresh air , and Ilsa said , "" Enough ! For god",SPACE,GET
2007,442,out-of-town parties in the mail . Life was just one big party . Gena was,into,"the party scene . The same faces , the same places , and the same",INTEREST,BE
2000,443,on her book-viewer when the alarm 's high-pitched shriek jerked her away . She was,into,"the passageway outside her quarters before she realized she 'd moved , and halfway to",SPACE,BE
wlp_2000s_iey/fic_2004_780501.txt,2610,man . Right on time . # GORDON # I know . I know . Get in . O'NEIL gets,into,the passenger side . GORDON ( CONT 'D ) Things going OK down here these days ? O'NEIL (,SPACE,GET
wlp_2000s_iey/mag_2005_417844.txt,1791,". For the reenactors , the 1864 battle was as real as the white smoke . "" You actually get",into,"the past , "" explained Lynn Peterson . Acting out the past , she said , is a great",ACT_SIT_STATE,GET
1996,190,they ca n't wait to be motivated . But service dogs have to be more,into,"the person. `` Okay , I 'll please you . ' `` If a",INTEREST,BE
wlp_2000s_iey/fic_2009_36918.txt,607,clothes and the long strip of damp toilet paper that was stuck to one of my loafers . I got,into,the pickup and slammed the door . Juanita 's mouth opened @ @ @ @ @ @ @ @,SPACE,GET
wlp_1990s_iuw/fic_1997_42257.txt,620,"fiction were true ! Yet there was more to come . "" But it was only when Bell Labs got",into,the picture in the 1920s that they found out bow it was all happeningthe real reason that there ever,ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1994_41308.txt,591,""" She would die laughing . <p> This one particular Sunday , right after the soup joke , we got",into,"the Pierce , which was right out front alongside the trolley tracks . <p> My father fired her up",SPACE,GET
1994,192,. The smell stayed with me somehow even in the open . I was off,into,the pines way back of my place before I knew it . I had,SPACE,BE
wlp_1990s_iuw/fic_1998_29499.txt,692,He could make time between appointments . There was just so much pain a man could bear . He got,into,the police Land Rover and set out on the narrow one-track road which led to Braikie . The weather,SPACE,GET
wlp_2000s_iey/fic_2006_51400.txt,645,". I just told him . "" <p> She shook her head . "" I do n't know what got",into,the poodles . I think Ricky started it . He 's still got his gonads on . Makes him,FIXED_EXP,GET
1991,445,interview with Mike Wallace recently on `` 60 Minutes. `` Now she 's,into,"the pop psychology expounded by John Bradshaw , author of `` Homecoming : Reclaiming and",INTEREST,BE
1998,201,a settlement such as the Lewises ' illustrates that no matter how far they are,into,"the process , one side may believe there is a greater cost to an adverse",ACT_SIT_STATE,BE
wlp_2000s_iey/fic_2000_38039.txt,1742,"each other . <p> Lian had a laconic , flat way of talking . <p> "" We 'll both get",into,"the program , "" she predicted . "" I 'll make the first cut and you 'll make the",ACCESS,GET
wlp_2000s_iey/mag_2009_406384.txt,1573,"ago , I decided to become an education assistant . The catch was I needed current grade11 math to get",into,"the program . Two months later , I am almost through grade-10 math , and loving it . I",ACCESS,GET
1993,446,glanced at the black-and-white bridge area monitor. `` But it looks like he 's,into,the Q and A now. `` The monitor shot was too wide. ``,ACT_SIT_STATE,BE
wlp_1990s_iuw/fic_1999_16181.txt,2695,"@ @ @ @ @ @ @ @ @ goodbye , then kisses Pearl on the cheek . He gets",into,the Rambler and drives off . 75 INT. /EXT . KANTROWITZ BUNGALOW - BEDROOM - DAY Pearl stands looking,SPACE,GET
1990,447,", silverwater , golden light . Gathering momentum-too late to stop myself ; I was",into,"the rapids already . I surged forward , excited . I forgot everything , except",SPACE,BE
wlp_1990s_iuw/nf_1996_746569.txt,2631,officers . We are trying to make absolutely sure that there is no favoritism or prejudice against someone who gets,into,the rating system . We try to maintain it as accurately and fairly as we possibly can . <p>,ACCESS,GET
2002,448,It 's extremely important to him that you like your body . He 's so,into,"the raw carnality of sex that false modesty ( complaining about your giganto thighs ,",INTEREST,BE
wlp_2000s_iey/mag_2000_369204.txt,590,"In the year 2000 , professed reality battled abject fantasy for primacy . Theater , always about acting , got",into,"the reality act with Lifegame , an improv based on events from audience members ' lives . In books",INTEREST,GET
wlp_2000s_iey/mag_2003_413641.txt,602,"climbed onto the swim platform --  which though small , was big enough to accommodate them both --  and got",into,"the red tube . Their thrill ride prompted huge smiles , even from the three-year-old . They never wanted",SPACE,GET
wlp_2000s_iey/mag_2001_417874.txt,1800,"apparel and footwear companies , including the Dada brand . Dada , as it turned out , wanted to get",into,"the red-hot athletic shoe market . Willis and Simpson seized the chance to start LL International Shoe Co. ,",INTEREST,GET
wlp_2000s_iey/nf_2002_776273.txt,1616,"The local homeschool support groups are very casual . That 's fine with Ann , who prefers not to get",into,"the regulation and formal structure of one particular organization . "" Here in the northern Virginia area we have",ACT_SIT_STATE,GET
wlp_2000s_iey/mag_2004_394927.txt,2265,"until Exit 18 in Massachusetts . But whatever you do , stay in the left lane and do n't get",into,"the right lane for the Mass Pike . "" <p> I thanked everyone profusely . We got back into",SPACE,GET
2007,450,Editors ' City Guide : editorscityguide.com Sidebar left : The fountains of The Passage are,into,"the river beneath the unmistakable skyline of the Tennessee Aquarium , top : This stunning",SPACE,BE
wlp_2000s_iey/fic_2005_50013.txt,2419,"do the LaGuardia to Manhattan arrival math a hundred times . <p> "" He 'll call me when they get",into,"the room , "" I tell him again . "" Then I 'll call you . Then we 'll",SPACE,GET
wlp_1990s_iuw/fic_1996_54286.txt,1102,"grasping , a scrabbling of invisible pincer claws amidst a pile of garbage and jewelry . <p> When he got",into,"the room , the first thing he did was to call his literary agent , the man who had",SPACE,GET
wlp_1990s_iuw/fic_1996_54491.txt,1820,felt some relief to see her after her night out . But he had to move her aside to get,into,"the room . <p> "" Ziv , "" she said . Her voice sounded peculiar . "" Ziv ,",SPACE,GET
wlp_2000s_iey/fic_2003_31457.txt,849,"wafted in the @ @ @ @ @ @ @ @ @ @ to the magistrate , and he got",into,the room and latched the door behind him . Woodward was still stretched out and soundly asleep . Matthew,SPACE,GET
wlp_1990s_iuw/fic_1993_25008.txt,1349,"his sight , still holding the sword to his throat . The man grinned widely . How had he gotten",into,"the room without Christopher hearing him ? "" Your clothes are too fine , "" Robert said . Christopher",SPACE,GET
wlp_2000s_iey/mag_2006_386263.txt,1238,"persuaded me to try it . Walking into that first session , I felt nervous . But as I got",into,"the routine , I was struck by how it cleared my head and reduced my anxiety . After 10",ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2009_36545.txt,1668,@ @ @ @ @ @ with Rebecca againand this time forever . <br> Dan then bent down to get,into,the safe below the counter . He glanced at the .45-caliber revolver that was on top of the safe,SPACE,GET
1998,454,"I want to be okay . Amen . ( She exits , and we are",into,"the scene between Mr. Bundy and Cassidy . ) CASSIDY FERREBY Okay , `` I",ACT_SIT_STATE,BE
1992,227,"My sister Edna came in. `` He 's home , and he 's",into,"the scotch whiskey , `` she said . My mother kept on peeling potatoes",SPACE,BE
2008,455,him it would spread to our new town of residence . It was deep,into,"the season and so bitterly cold , the liquid from our streaming eyes and noses",TIME,BE
wlp_2000s_iey/nf_2005_776571.txt,573,of them waited with me for the elevator to come back up . By the time he and I got,into,the second ambulance the ambulance carrying the gurney was pulling away from the front of the building . The,SPACE,GET
wlp_2000s_iey/mag_2006_385512.txt,2128,"rudimentary English as part of Lincoln Group 's security detail . Able to breathe again , I saw Jim get",into,"the second car , a silver-gray BMW , along with a couple of armed guards , and we were",SPACE,GET
1999,459,of baby . His hike took exactly eighty-five minutes . Sarah 's hike was,into,"the Sheep Creek Preserve , a former mine road now closed to motorized vehicles .",SPACE,BE
1997,460,hunting for land mines . By the time rehearsals were over and we were,into,"the shoot , I was ten pounds lighter and smoking so much Thai-stick I really",ACT_SIT_STATE,BE
wlp_1990s_iuw/fic_1996_54197.txt,2132,"from America . "" Tessa turned the camera around , let it drift free , and backed up to get",into,"the shot . She waved , tilting slowly sideways until she bumped her head against the back of a",SPACE,GET
wlp_2000s_iey/fic_2004_30401.txt,588,"fan slapping their tranquil rhythm overhead , but by ten A.M. the house was starting to stifle . He got",into,"the shower , and I lay back against the sheets , positioning myself under the vent and allowing the",SPACE,GET
wlp_2000s_iey/fic_2006_31261.txt,953,"share a shower . "" "" Gladly , "" she agreed . They continued talking while they undressed and got",into,"the shower . "" It 's been a while , Kibryia . "" "" Yes , it has ,",SPACE,GET
wlp_1990s_iuw/fic_1993_1040090.txt,644,"forehead , but the part was straight as a ruler . He rumpled his hair with his fingers and got",into,"the shower . Hagar spread two sheets and a blanket on the living room floor , and Yiftach took",SPACE,GET
1992,240,"had to get sick , right on the table and everything . Then it was",into,"the shower for Lysol , scrubbing the board and the table clean . I was",SPACE,BE
wlp_2000s_iey/fic_2003_30012.txt,2455,"only like Bette if I 'm wearing my high heels and fishnets , Noreen . And I ca n't get",into,"the shower with them on . Water ruins the patent leather . "" Polly snickered , Emily smiled ,",SPACE,GET
2002,461,"I like Noyes , all those old rhyming poems from English class ) we were",into,"the sign of Taurus , productive and moist , and I had chores to get",TIME,BE
wlp_2000s_iey/fic_2005_50913.txt,554,sways them like @ @ @ @ @ @ @ @ @ @ bathtub and pours from the kitchen spigot,into,"the sink and the night smell settles warm against the house , close against it like one animal against",SPACE,GET
wlp_2000s_iey/news_2000_633214.txt,2003,"of the game , without a hint , during the 1993 season . And the night he tried to get",into,"the Sox ' clubhouse to see former teammates during the playoffs , only to be turned aside by a",SPACE,GET
wlp_1990s_iuw/fic_1994_54034.txt,1583,", in the library I could find some residue of Clare . I could have used her name to get",into,"the special collections , I think --  my guess is that even after all that time , some of",ACCESS,GET
wlp_2000s_iey/news_2006_607735.txt,1997,@@607735 <p> Had Joe Gibbs tried to get,into,"the specifics of all that is broken , he would have needed a DVD player and three or four",ACT_SIT_STATE,GET
wlp_1990s_iuw/news_1997_652827.txt,2391,"outrageous plot turns , at least when they are treated straight and not condescended to . You want to get",into,"the spirit of the performance , but the grin gets stuck , becomes stillborn . Too bad . The",ACT_SIT_STATE,GET
wlp_1990s_iuw/news_1999_639425.txt,1576,"Touche survey , creating some challenges for traditional retailers . Then there are the people who just wo n't get",into,the spirit of the season - the fellows who refused Friday to go beyond Talbots ' red doors or,ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1993_1040059.txt,790,"girl-girl stuff ? I did n't think that counted . "" "" Oh . "" "" I sort of got",into,"the spirit of things , I guess . Did it bother you ? "" "" I do n't think",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1993_1040075.txt,2110,"glad cry . "" Lad , is that yourself ? Here ? "" He glanced about hastily . "" Get",into,"the stable . It 's worth your neck if you 're caught ? "" "" Never mind that .",SPACE,GET
1997,254,"Giyt , but it was to the others that he spoke. `` He was",into,"the stash , all right , `` he said. `` The seals were broken",SPACE,BE
1994,256,of tobacco and beer . She glanced at the stove and saw he'd been,into,the stew she 'd left simmering . She put the receipt for her carving on,SPACE,BE
1999,261,that struck me as unusual coming from an adult-video actress : `` I 'm really,into,"the stock market. `` Perhaps that 's what drew her to McDermott ,",INTEREST,BE
wlp_2000s_iey/mag_2005_379670.txt,2607,'s usually worse at night or when your stomach is empty . <P> No one knows how H. pylori gets,into,"the stomach --  it may be through eating , touching or even kissing --  and 80% of people who",SPACE,GET
2008,462,. `` Beth was glad he did n't pause so often now that he was,into,"the story , letting his life unreel. `` The last day of school",ACT_SIT_STATE,BE
wlp_1990s_iuw/fic_1998_43215.txt,800,shadows of the pinewoods . They pushed the stolen Hudson they 'd been driving off into the trees and got,into,the Studebaker . <p> Railroad gripped the wheel of the car and they bounced down the dirt road toward,SPACE,GET
wlp_1990s_iuw/mag_1999_397639.txt,2585,"year , Ellstrand says , "" the root turns into a chunk of wood that damages farm equipment or gets",into,the sugar-beet processing plant and screws up the machinery . You ca n't kill it with an herbicide because,SPACE,GET
2004,463,material . DENT My wife will be so disappointed . She 's really,into,"the suit . GORDON Yeah , OK . I did n't need to",INTEREST,BE
2004,465,"Tara and I drive over , I 'm not getting the feeling that she 's",into,"the swing of things . She sits on the front seat , munches on a",ACT_SIT_STATE,BE
wlp_2000s_iey/fic_2005_32595.txt,817,"a lemon drop from her linen wrap and drops it on her tongue . "" Of course , Inez got",into,"the symphony when she was very young . "" "" She 'd have had to . "" "" And",INTEREST,GET
wlp_1990s_iuw/news_1995_631305.txt,1375,had to pay an hourly rate to a lawyer to represent them . This means they never would have gotten,into,"the system in the first place . <p> "" Secondly , as imperfect as the system is , the",ACCESS,GET
wlp_2000s_iey/mag_2001_416721.txt,792,"up to take her to the airport , I car- ried her bags , held her elbow as she got",into,"the taxi @ @ @ @ @ @ @ @ @ @ long will you be staying ? """,SPACE,GET
wlp_1990s_iuw/fic_1997_42337.txt,781,"distance between us . "" While his mouth hung open and his heart burst in his chest , she got",into,"the taxi next to James who smiled and waved goodbye . It was a terrible moment which , for",SPACE,GET
wlp_1990s_iuw/fic_1993_25025.txt,2284,take a taxi . He placed the chip bag carefully on top of his suitcase when he ran to get,into,"the taxi to go and visit his mom , and stuck his feet out the window one at a",SPACE,GET
2006,276,". At this point , the only place she 's sunk her sharp incisors is",into,the tender hearts of the staff . Those who do n't loathe her fear her,SPACE,BE
wlp_2000s_iey/mag_2002_414854.txt,1878,"in Cambridge , England . "" Anytime we want antibodies to a particular target , we essentially dip the target",into,the test tube-which can be thought of as a library of antibodies-and hook out just that subset of 100,SPACE,GET
2005,279,"say , ' Yeah , I want to talk dirty . ' Women are more",into,"the theater , the romance , and the drama surrounding sex , rather than just",INTEREST,BE
wlp_1990s_iuw/mag_1999_398856.txt,2044,", Oh sidewalks , or Oh the Internet . <p> After beating their heads against the wall trying to get",into,"the traditional art market , husband and wife Robert and Michele Kennedy of Key West , Florida , decided",ACCESS,GET
wlp_1990s_iuw/fic_1993_25027.txt,1998,been in the open or on the road . I quickened up a little on my Japanese steps to get,into,"the trees , where they would @ @ @ @ @ @ @ @ @ @ and I have",SPACE,GET
wlp_1990s_iuw/fic_1994_41214.txt,1045,"head gettin ' in . There 's more of it on top than you think .... "" <p> He got",into,the truck . Soon they were bouncing along the road and the gravel was flying in a big V,SPACE,GET
wlp_1990s_iuw/fic_1998_43313.txt,1067,"said . "" The mnog being close , it 's time to stampede out of here . "" Delores got",into,"the truck 's cab ; Feng scrambled in through the other door . Jan sat in the center ,",SPACE,GET
wlp_2000s_iey/fic_2002_29137.txt,613,", and is generally inscrutable . One day Harold proposed to spend the afternoon fishing for bream . We got",into,the truck and drove through a couple of pastures and down an old logging road through a patch of,SPACE,GET
2004,292,"Beast gives chase , entering the back . INSIDE TRUCK Heroine is deep",into,"the truck as Momma Beast enters . She advances , hissing . HEROINE",SPACE,BE
wlp_2000s_iey/mag_2005_419505.txt,2242,"parked and gone off for coffee or , more likely , drinks . My plan-I now had one-was to get",into,"the trunk of a car , hold the lid ajar , get out once aboard , and hunker down",SPACE,GET
wlp_2000s_iey/fic_2006_28991.txt,1677,", and in some ways , she passed that on to me . I shut my eyes as I get",into,"the tub . I have purposely made the water scalding hot and when I dip my foot in ,",SPACE,GET
wlp_2000s_iey/fic_2009_36787.txt,2409,"@ @ @ And that makes it better ? "" <br> I sigh . "" You have got to get",into,"the twenty-first century , you know . This is the best way to meet a guy . "" <br>",TIME,GET
wlp_2000s_iey/fic_2005_780528.txt,2040,"come from across the river . <p> Sutherland , STYLES , OTHER BOARD MEMBERS , and their FAMILIES <p> get",into,the TWO HELICOPTERS . <p> 114 INT @ @ @ @ @ @ @ @ @ @ 114 <p>,SPACE,GET
wlp_1990s_iuw/fic_1999_29908.txt,2215,@ @ @ @ @ @ @ @ @ tell you what we both know ? I ca n't get,into,"the United States on a Nansen passport . "" "" That 's where good old Uncle Zach comes in",SPACE,GET
wlp_2000s_iey/fic_2001_29262.txt,1235,"not from here , "" said Puggy . "" No problem , "" said the man . So Puggy got",into,"the van . En route to the polling place , the older man picked up seven other voters ,",SPACE,GET
wlp_1990s_iuw/news_1999_639380.txt,1803,"where they pick up two shotguns . Alexander Pogosyan , 17 at the time , and another unidentified male get",into,the vehicle with the guns . <p> - Martirosyan drives a few blocks north to 2004 S. Paris Way,SPACE,GET
wlp_2000s_iey/fic_2009_36689.txt,730,"some careless or stoned student might accidentally mix two harmless substances into something lethal , and if those fumes got",into,"the ventilation system it could hurt a lot of people . <p> <p> The odor was , in fact",SPACE,GET
wlp_2000s_iey/fic_2008_36162.txt,1406,some might say @ @ @ @ @ @ @ @ @ @ his current location . He had gotten,into,the very healthy habit of swimming to this isolated beach every day . Three miles twice daily was not,ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2006_31549.txt,1920,""" to the bouncer right after I told him my name and he gave me an orange wristband to get",into,"the VIP area and let me into the club . Once I got into the club , I made",SPACE,GET
2004,470,"was a student , all the students were copying de Kooning . He was ferociously",into,the viscosity of paint . I really liked de Kooning 's involvement with paint and,INTEREST,BE
wlp_2000s_iey/news_2004_635124.txt,2425,"PAYBACK : When the Tampa Bay Lightning equipment staff arrived last Sunday at Nassau Coliseum , they only could get",into,the visitors ' dressing room . The training room and other areas the Lightning had used in the past,SPACE,GET
wlp_1990s_iuw/fic_1997_16038.txt,2330,his gun . &nbsp; JACKLet 's get the fuck out of here . He turns around and starts to get,into,"the Volga . The Carlos on top , whom we just thought was Ramirez bends down and reaches for",SPACE,GET
wlp_1990s_iuw/fic_1993_25001.txt,1124,"she said . "" My room ? And where do I stay if I come home ? "" She got",into,"the wagon . "" Your winter room . It 's summer . When you visit you stay in your",SPACE,GET
2001,310,", maybe for his hair , but then they 've passed and Trung is off",into,"the waiting room , dragging his coat , and Davis is suddenly sitting in a",SPACE,BE
2001,471,felt hot and slightly burning in my nose . And the instant I was out,into,"the warm , motionless air I could hear barking inside the building . I assumed",SPACE,BE
1995,472,"beautifully as I have ever seen it done . You know , it is head-first",into,the water ; and from a great height the problem is to enter the water,SPACE,BE
wlp_2000s_iey/news_2006_618166.txt,1527,without worry . Some tourists panic when they actually see a whale shark in the wild and wo n't get,into,the water . <p> Then there 's always the possibility the paying guests wo n't see a shark .,SPACE,GET
wlp_2000s_iey/fic_2006_50944.txt,638,"by just as the lunch trays arrived , but that was okay , Paula was n't hungry . She got",into,the wheelchair and the orderly rolled her down the hall to the elevators . Her companion walked just @,SPACE,GET
2007,475,"raised an eyebrow and waited. `` You see , uh , he 's really",into,"the whole , like , evil thing . You know , figures if he sold",INTEREST,BE
1998,473,"price -- that equals wasting natural resources and the pollution thing , if you 're",into,"the whole capitalist , monopoly rip-off , man. `` // And , of course",INTEREST,BE
2009,474,mean a child is just not ready for whatever reason . She can be very,into,"the whole training thing for a while because it 's fun and new , then",INTEREST,BE
2004,478,recordings that are standard equipment on newer armored cars . Then it would be off,into,"the wilderness , and back to Boston . Simple . It worked absolutely like clockwork",SPACE,BE
2001,479,crawled on . Like something wounded that just wo n't die . When he was,into,the willows he struggled up and stood leaning with both hands cupping his knees .,SPACE,BE
wlp_2000s_iey/fic_2003_31457.txt,1743,"you can do , you 'd best do it , "" Matthew said . "" I think we should get",into,"the woods , first thing . "" "" What about the horses and the wagon ? We 're not",SPACE,GET
1993,480,"pushed our way through , me still holding her hand , and then we were",into,the woods on a path just distinct ( ) ugh to follow . We walked,SPACE,BE
wlp_1990s_iuw/mag_1991_122539.txt,1578,"pro career , but he has n't given up hope . "" I 'm not in any hurry to get",into,"the work force , "" he says . // It sounds as if he already has . // The",ACCESS,GET
wlp_1990s_iuw/mag_1999_362192.txt,2540,"Beijing has too much at stake right now , including an upcoming Clinton-Jiang meeting and a long-sought deal to get",into,"the World Trade Organization . Moreover , an international outcry over use of force would spoil the People 's",ACCESS,GET
wlp_1990s_iuw/fic_1994_41256.txt,1176,"@ @ @ @ @ @ @ @ Beach , where they let her use their phone . She got",into,"the Y for three weeks , then her money ran out . She could not find a job ,",ACCESS,GET
1993,481,wider spacing of the trunks meant that they were near the top . They were,into,the zone . The spotter marshals sat somewhere high in the trees behind them .,SPACE,BE
2003,341,"right on the property lines , so if we take an inch , we are",into,"their businesses , `` Breeding said. `` We still continue to sit down and",SPACE,BE
wlp_2000s_iey/fic_2000_30909.txt,651,"there . It had been with them the whole of the day and haunted them through the night , got",into,"their clothes , mingled with the rank sweat of exhaustion and fear , the linger of shit , semen",SPACE,GET
1991,346,are upstairs working . The Knockout Sisters in a little lavender dressing kimonos are heavily,into,"their glamour makeup trip . Mother is out watching the fights , and Bigman is",ACT_SIT_STATE,BE
wlp_1990s_iuw/mag_1993_409448.txt,1505,"the spawn , "" says Heaton . "" They just know that fall and winter are the times to get",into,"their peak physical condition by feeding heavily and hard . "" You ca n't , however , simply motor",ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2004_780510.txt,2462,and Tarik ca n't believe it . 93 EXT . POLICE STATION - CONTINUOUS 93 We see the officers get,into,their POLICE CARS and drive off . 94 INT . JAIL CELL - CONTINUOUS 94 Harold and Tarik are,SPACE,GET
2004,484,") son plays the traditional sports , and I think he does because I 'm",into,"them , `` he said. `` I think most kids gravitate toward what their",INTEREST,BE
wlp_1990s_iuw/fic_1993_1040078.txt,1540,", too . This does n't mean a thing . Now she had her underclothes but no place to get",into,"them , for she did n't see a rest room in the dime store . She went back outside",CLOTHES,GET
1996,482,A glance at the Teenage Mutant Ninja Turtle clock -- had he really been so,into,them ? -- alerts him that he has only about five minutes to spare .,INTEREST,BE
wlp_2000s_iey/fic_2009_36531.txt,1255,"Howie , I ca n't sleep . I ca n't eat either --  nothing except potato chips . I got",into,them when I was hanging around the hospital . . . She stopped herself . Because she was rambling,INTEREST,GET
1998,485,with my intern this afternoon . Find out what ghastly caterwauling the young people are,into,these days and order up ten CDs in assorted colors . I think my Robert,INTEREST,BE
1997,487,"after that , she could climb out of her crib. `` She was always",into,"things , climbing on things , `` says her father , Richard , who separated",SPACE,BE
wlp_1990s_iuw/nf_1996_777022.txt,2159,"while you nap ? "" // "" No ! "" // "" Why ? "" // "" Because you get",into,"things . "" // "" Name me one . "" // "" Putting bubble gum on the nozzle of",ACT_SIT_STATE,GET
1995,489,", but she loved me , too . It 's just that I was always",into,things . Saturdays . I hated Saturdays . Some inexplicable uneasiness would come over me,INTEREST,BE
2009,370,"used annoying words like `` cool `` and `` dude , `` and he was",into,things like transcendental meditation and lucid dreaming . He would probably be considered New Age,INTEREST,BE
wlp_1990s_iuw/fic_1995_39262.txt,1865,"economics I 'm worried about , Del , "" Mike said . "" I do n't know how to get",into,"this , but perhaps I 'll just come out and say it , okay ? As I understand it",ACT_SIT_STATE,GET
1998,374,"guy . Again , if your man is one of the 63 percent who 's",into,"this , he 's way into it . Says Joe Martinelli , a 30-year-old computer",INTEREST,BE
1997,491,"about paralleling the United Nations as much as possible , but the more we 're",into,"this , the more we find out that 's really a competitive kind of model",ACT_SIT_STATE,BE
wlp_1990s_iuw/fic_1999_44827.txt,2378,"go back . "" Mr. Fulton began pulling the boat toward shore . "" How did he happen to get",into,"this ? "" he asked . Jerry told him the whole story of the encounter with the Boy Scouts",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1993_53804.txt,2014,"back in prison . <p> "" How , exactly , "" he said . "" How exactly did we get",into,"this ? "" He leaned his head into his hands , her fingers falling down his back , and",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1992_16254.txt,2546,not earlier at the airport . The Colonel surveys the scene as he approaches . &nbsp; IMANAHow did I get,into,this ? All I want to do is sell roller skates . THE COLONEL stops . He looks at,ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2001_55933.txt,2703,"Nan . Am I a virgin ? "" I say . "" More or less . Why are you so",into,"this ? You were asking girls the same question in junior high . "" <p> His acne has recently",INTEREST,GET
1994,492,This Mammy business . Lowly this ai n't you . No how you would be,into,this ' Mammy-Mammy ' for so long . So who is this kid that looks,INTEREST,BE
wlp_2000s_iey/mag_2005_379238.txt,1838,"that he was trying to break into movies . "" When he said , ' I really want to get",into,"this acting thing , ' I just smiled politely , "" says Singleton of the 2002 conversation . """,INTEREST,GET
wlp_2000s_iey/fic_2000_29515.txt,2278,. I learned this in some spy novel or maybe a James Bond movie . I was trying to get,into,this anti-terrorist thing . I got Fasid pointed in the right direction and told him to stop in front,INTEREST,GET
1997,385,everything. `` Picabo windmills and everything on the living-room floor . Dugan is,into,this big time . He is not the least bit bored. `` You,INTEREST,BE
wlp_1990s_iuw/fic_1993_53863.txt,1336,". His skin was pearly and unwrinkled ; he sported sideburns . How , I wondered , had he gotten",into,this business ? Did he know someone like Laura ? A girlfriend ? A brother or sister who 'd,INTEREST,GET
2001,392,many times in hipness and agreement. `` I should have remembered . You 're,into,"this debunking thing , are n't you ? `` `` That 's right , ``",INTEREST,BE
2002,496,been told has been put right in your lap. `` Hulefeld is so,into,this dream world that she joined Yost and Kaplan this week on a trip to,ACT_SIT_STATE,BE
wlp_1990s_iuw/fic_1992_40306.txt,2222,seem real . He was n't a flesh-and-blood kinda guy . Where was the empathy ? Why did he get,into,"this field if he could n't empathize ? In this field , empathy should be your stock-in-trade . <p>",INTEREST,GET
wlp_2000s_iey/fic_2004_26920.txt,767,"input , I looked out of the window for something to be irritated with besides myself , for having got",into,"this mess in the first place . For once , there was n't even a crisp packet dancing in",ACT_SIT_STATE,GET
wlp_1990s_iuw/mag_1996_383232.txt,808,@ @ @ @ @ @ @ . Not likely . It was under such tyranny that the region got,into,"this mess in the first place . So , we have just about reached the end of what Phi-Delph",ACT_SIT_STATE,GET
wlp_1990s_iuw/fic_1993_1040083.txt,609,"listened for the phone . For a situation that he wanted not to be his business , he 'd got",into,this one pretty deep . Providence would call unless he decided to send someone ? someone better than the,ACT_SIT_STATE,GET
wlp_2000s_iey/fic_2004_780516.txt,1072,were you staying before ? <p> # MARIA # ... With a friend . The thing is we just got,into,this really big fight and she kicked me out and now I do n't have anywhere to sleep .,ACT_SIT_STATE,GET
1999,500,looked like a junkie . I peered over his shoulder. `` You were never,into,"this shit , `` I said . He grinned. `` Everyone 's into it",INTEREST,BE
wlp_1990s_iuw/nf_1999_774961.txt,1762,"@ @ @ @ @ @ . "" "" I 'm so angry at myself for allowing myself to get",into,"this situation . "" Shame . Fear . Anger . The emotional obstacles to wealth . // Perhaps it",ACT_SIT_STATE,GET
wlp_2000s_iey/nf_2006_775512.txt,1625,"and then deciding when , where , and how to sell those stocks . I never have time to get",into,"this sort of thing on the show , but it 's just as important to know how to buy",ACT_SIT_STATE,GET
wlp_1990s_iuw/news_1996_625822.txt,2350,"this season , to the point that candor is n't always the best course . <p> "" "" We get",into,"this topic , and then I have to contend with ' Troy 's not having any fun , '",ACT_SIT_STATE,GET
1997,502,this what consumers really want ? Do the telephone companies really want to be back,into,this very labor-intensive business ? UNIVERSAL SERVICE Telephone service is only valuable if everyone has,INTEREST,BE
wlp_1990s_iuw/fic_1993_25020.txt,1587,'ll see what 's happening next week . Maybe I 'll come with you . Now will you kindly get,into,"this water , and leave gossiping about the Arlozoroffs for another time ? "" Pnina stepped into the bath",SPACE,GET
2008,503,`` En-light-en-ment. `` Her voice radiated impatience. `` I know you 're,into,this whole yoga craze . So tell me : What is enlightenment ? ``,INTEREST,BE
